"count","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered"
12,"2011-01-15 02:00:00",1,0,0,2,6.56,9.85,59,6.0032,0,12
8,"2011-01-15 03:00:00",1,0,0,2,6.56,11.365,59,0,1,7
5,"2011-01-15 04:00:00",1,0,0,2,6.56,11.365,59,0,0,5
1,"2011-01-15 05:00:00",1,0,0,1,6.56,11.365,59,0,0,1
3,"2011-01-15 06:00:00",1,0,0,1,5.74,8.335,63,7.0015,1,2
10,"2011-01-15 07:00:00",1,0,0,1,5.74,10.605,63,0,1,9
23,"2011-01-15 08:00:00",1,0,0,1,5.74,7.575,63,8.9981,1,22
33,"2011-01-15 09:00:00",1,0,0,1,6.56,9.09,64,8.9981,2,31
59,"2011-01-15 10:00:00",1,0,0,1,7.38,9.85,59,11.0014,2,57
72,"2011-01-15 11:00:00",1,0,0,1,8.2,9.85,55,15.0013,18,54
89,"2011-01-15 12:00:00",1,0,0,1,9.84,11.365,48,15.0013,15,74
101,"2011-01-15 13:00:00",1,0,0,1,11.48,12.88,38,19.9995,21,80
118,"2011-01-15 14:00:00",1,0,0,1,12.3,14.395,39,19.0012,26,92
129,"2011-01-15 15:00:00",1,0,0,2,13.12,15.91,36,12.998,21,108
128,"2011-01-15 16:00:00",1,0,0,2,13.94,16.665,34,12.998,33,95
83,"2011-01-15 17:00:00",1,0,0,2,13.12,15.15,36,19.0012,29,54
84,"2011-01-15 18:00:00",1,0,0,2,12.3,14.395,45,16.9979,15,69
74,"2011-01-15 19:00:00",1,0,0,2,13.12,15.15,39,16.9979,14,60
41,"2011-01-15 20:00:00",1,0,0,2,13.12,15.15,39,16.9979,6,35
57,"2011-01-15 21:00:00",1,0,0,2,13.12,15.15,39,15.0013,6,51
26,"2011-01-15 22:00:00",1,0,0,2,12.3,15.91,42,7.0015,0,26
44,"2011-01-15 23:00:00",1,0,0,1,12.3,14.395,45,19.0012,5,39
39,"2011-01-16 00:00:00",1,0,0,1,10.66,15.15,56,0,6,33
23,"2011-01-16 01:00:00",1,0,0,1,10.66,13.635,56,8.9981,4,19
16,"2011-01-16 02:00:00",1,0,0,1,10.66,14.395,56,6.0032,3,13
15,"2011-01-16 03:00:00",1,0,0,1,9.02,13.635,69,0,9,6
1,"2011-01-16 04:00:00",1,0,0,1,10.66,12.88,56,11.0014,0,1
2,"2011-01-16 05:00:00",1,0,0,2,10.66,12.88,56,11.0014,1,1
1,"2011-01-16 06:00:00",1,0,0,2,10.66,12.88,56,11.0014,0,1
3,"2011-01-16 07:00:00",1,0,0,2,9.84,10.605,56,19.9995,0,3
18,"2011-01-16 08:00:00",1,0,0,1,9.02,10.605,55,19.0012,0,18
32,"2011-01-16 09:00:00",1,0,0,1,9.02,10.605,51,16.9979,3,29
79,"2011-01-16 10:00:00",1,0,0,1,9.02,10.605,51,19.0012,8,71
93,"2011-01-16 11:00:00",1,0,0,1,9.84,11.365,44,16.9979,23,70
104,"2011-01-16 12:00:00",1,0,0,1,9.84,10.605,41,19.0012,29,75
118,"2011-01-16 13:00:00",1,0,0,1,10.66,11.365,35,19.9995,23,95
91,"2011-01-16 14:00:00",1,0,0,1,11.48,13.635,36,16.9979,22,69
113,"2011-01-16 15:00:00",1,0,0,1,10.66,12.12,38,16.9979,35,78
99,"2011-01-16 16:00:00",1,0,0,1,9.84,11.365,38,15.0013,22,77
105,"2011-01-16 17:00:00",1,0,0,1,9.02,10.605,37,16.9979,23,82
67,"2011-01-16 18:00:00",1,0,0,1,8.2,10.605,40,11.0014,11,56
61,"2011-01-16 19:00:00",1,0,0,1,7.38,9.85,47,8.9981,14,47
57,"2011-01-16 20:00:00",1,0,0,1,7.38,9.85,47,11.0014,7,50
28,"2011-01-16 21:00:00",1,0,0,1,7.38,9.85,51,11.0014,6,22
21,"2011-01-16 22:00:00",1,0,0,2,8.2,10.605,49,8.9981,2,19
18,"2011-01-16 23:00:00",1,0,0,2,8.2,11.365,40,7.0015,0,18
17,"2011-01-17 00:00:00",1,1,0,2,8.2,9.85,47,15.0013,1,16
16,"2011-01-17 01:00:00",1,1,0,2,8.2,9.85,44,12.998,1,15
8,"2011-01-17 02:00:00",1,1,0,2,7.38,8.335,43,16.9979,0,8
2,"2011-01-17 03:00:00",1,1,0,2,7.38,9.09,43,12.998,0,2
3,"2011-01-17 04:00:00",1,1,0,2,7.38,9.85,43,8.9981,1,2
1,"2011-01-17 05:00:00",1,1,0,2,7.38,9.85,43,11.0014,0,1
5,"2011-01-17 06:00:00",1,1,0,2,7.38,9.09,43,12.998,0,5
13,"2011-01-17 07:00:00",1,1,0,2,6.56,9.09,50,8.9981,4,9
33,"2011-01-17 08:00:00",1,1,0,2,6.56,7.575,47,15.0013,3,30
47,"2011-01-17 09:00:00",1,1,0,2,6.56,7.575,47,15.0013,8,39
57,"2011-01-17 10:00:00",1,1,0,2,6.56,7.575,50,16.9979,7,50
64,"2011-01-17 11:00:00",1,1,0,2,6.56,7.575,55,12.998,9,55
80,"2011-01-17 12:00:00",1,1,0,2,7.38,9.85,47,8.9981,10,70
93,"2011-01-17 13:00:00",1,1,0,2,7.38,9.85,47,8.9981,13,80
86,"2011-01-17 14:00:00",1,1,0,2,7.38,10.605,43,7.0015,12,74
93,"2011-01-17 15:00:00",1,1,0,2,8.2,10.605,47,11.0014,21,72
82,"2011-01-17 16:00:00",1,1,0,2,8.2,10.605,47,11.0014,6,76
71,"2011-01-17 17:00:00",1,1,0,1,8.2,9.85,51,12.998,4,67
92,"2011-01-17 18:00:00",1,1,0,2,7.38,8.335,55,16.9979,7,85
60,"2011-01-17 19:00:00",1,1,0,3,7.38,9.09,59,12.998,2,58
33,"2011-01-17 20:00:00",1,1,0,3,6.56,7.575,80,12.998,4,29
27,"2011-01-17 21:00:00",1,1,0,3,6.56,7.575,80,12.998,3,24
13,"2011-01-17 22:00:00",1,1,0,3,5.74,6.06,93,16.9979,0,13
4,"2011-01-17 23:00:00",1,1,0,3,6.56,6.82,86,19.0012,1,3
3,"2011-01-18 12:00:00",1,0,1,2,8.2,9.09,86,22.0028,0,3
22,"2011-01-18 13:00:00",1,0,1,2,8.2,9.85,86,15.0013,0,22
28,"2011-01-18 14:00:00",1,0,1,2,9.02,11.365,80,11.0014,2,26
35,"2011-01-18 15:00:00",1,0,1,2,9.02,11.365,87,11.0014,3,32
61,"2011-01-18 16:00:00",1,0,1,2,9.02,11.365,87,12.998,0,61
125,"2011-01-18 17:00:00",1,0,1,2,9.02,11.365,82,12.998,1,124
133,"2011-01-18 18:00:00",1,0,1,2,9.02,11.365,80,11.0014,1,132
99,"2011-01-18 19:00:00",1,0,1,2,9.02,11.365,80,8.9981,1,98
83,"2011-01-18 20:00:00",1,0,1,2,9.02,13.635,87,0,0,83
41,"2011-01-18 21:00:00",1,0,1,2,9.02,12.12,93,7.0015,0,41
33,"2011-01-18 22:00:00",1,0,1,2,9.02,12.88,93,6.0032,0,33
20,"2011-01-18 23:00:00",1,0,1,2,9.02,13.635,93,0,1,19
3,"2011-01-19 00:00:00",1,0,1,2,9.02,13.635,93,0,0,3
7,"2011-01-19 01:00:00",1,0,1,3,9.02,11.365,93,8.9981,1,6
3,"2011-01-19 02:00:00",1,0,1,3,9.02,11.365,93,8.9981,0,3
2,"2011-01-19 04:00:00",1,0,1,3,9.02,11.365,93,8.9981,1,1
7,"2011-01-19 05:00:00",1,0,1,2,9.02,12.88,93,6.0032,0,7
32,"2011-01-19 06:00:00",1,0,1,2,9.02,12.88,93,6.0032,0,32
90,"2011-01-19 07:00:00",1,0,1,2,9.84,12.88,92,7.0015,1,89
197,"2011-01-19 08:00:00",1,0,1,2,9.84,12.88,93,7.0015,1,196
109,"2011-01-19 09:00:00",1,0,1,2,9.84,12.88,93,7.0015,2,107
47,"2011-01-19 10:00:00",1,0,1,2,10.66,13.635,93,8.9981,1,46
52,"2011-01-19 11:00:00",1,0,1,2,11.48,15.15,87,6.0032,5,47
70,"2011-01-19 12:00:00",1,0,1,2,12.3,15.91,81,6.0032,5,65
78,"2011-01-19 13:00:00",1,0,1,1,16.4,20.455,62,19.0012,11,67
75,"2011-01-19 14:00:00",1,0,1,1,16.4,20.455,58,16.9979,7,68
82,"2011-01-19 15:00:00",1,0,1,1,16.4,20.455,54,19.0012,4,78
104,"2011-01-19 16:00:00",1,0,1,1,15.58,19.695,58,26.0027,10,94
197,"2011-01-19 17:00:00",1,0,1,1,14.76,16.665,57,22.0028,7,190
161,"2011-01-19 18:00:00",1,0,1,1,13.94,15.91,61,19.0012,5,156
112,"2011-01-19 19:00:00",1,0,1,1,13.12,14.395,57,27.9993,4,108
76,"2011-01-19 20:00:00",1,0,1,1,13.12,15.15,49,19.9995,2,74
59,"2011-01-19 21:00:00",1,0,1,1,13.12,14.395,49,27.9993,4,55
59,"2011-01-19 22:00:00",1,0,1,1,12.3,15.15,52,11.0014,6,53
28,"2011-01-19 23:00:00",1,0,1,1,12.3,13.635,52,31.0009,1,27
8,"2011-02-01 00:00:00",1,0,1,2,6.56,9.09,64,7.0015,2,6
3,"2011-02-01 01:00:00",1,0,1,2,6.56,9.09,69,7.0015,0,3
2,"2011-02-01 02:00:00",1,0,1,2,6.56,11.365,69,0,0,2
2,"2011-02-01 03:00:00",1,0,1,2,6.56,11.365,69,0,0,2
3,"2011-02-01 05:00:00",1,0,1,3,5.74,10.605,93,0,0,3
22,"2011-02-01 06:00:00",1,0,1,3,5.74,10.605,93,0,0,22
52,"2011-02-01 07:00:00",1,0,1,3,6.56,11.365,93,0,0,52
135,"2011-02-01 08:00:00",1,0,1,3,6.56,11.365,93,0,3,132
116,"2011-02-01 09:00:00",1,0,1,2,6.56,11.365,93,0,2,114
47,"2011-02-01 10:00:00",1,0,1,2,6.56,11.365,93,0,0,47
51,"2011-02-01 11:00:00",1,0,1,2,7.38,12.12,86,0,2,49
55,"2011-02-01 12:00:00",1,0,1,2,8.2,12.88,86,0,2,53
52,"2011-02-01 13:00:00",1,0,1,2,8.2,12.88,86,0,3,49
54,"2011-02-01 14:00:00",1,0,1,2,9.02,12.88,80,6.0032,5,49
52,"2011-02-01 15:00:00",1,0,1,2,9.84,14.395,75,0,7,45
64,"2011-02-01 16:00:00",1,0,1,2,9.84,12.12,75,8.9981,3,61
176,"2011-02-01 17:00:00",1,0,1,2,9.84,14.395,75,0,4,172
168,"2011-02-01 18:00:00",1,0,1,2,9.84,12.88,81,7.0015,3,165
108,"2011-02-01 19:00:00",1,0,1,2,9.84,12.12,81,8.9981,3,105
74,"2011-02-01 20:00:00",1,0,1,2,9.02,11.365,87,8.9981,5,69
64,"2011-02-01 21:00:00",1,0,1,2,9.02,11.365,87,8.9981,0,64
36,"2011-02-01 22:00:00",1,0,1,2,9.02,12.88,87,6.0032,2,34
16,"2011-02-01 23:00:00",1,0,1,3,8.2,9.85,93,12.998,1,15
2,"2011-02-02 00:00:00",1,0,1,3,9.02,12.12,93,7.0015,0,2
3,"2011-02-02 01:00:00",1,0,1,3,9.02,11.365,93,12.998,0,3
4,"2011-02-02 02:00:00",1,0,1,3,9.02,11.365,93,8.9981,4,0
1,"2011-02-02 03:00:00",1,0,1,3,9.02,11.365,93,8.9981,0,1
1,"2011-02-02 04:00:00",1,0,1,3,9.02,10.605,93,19.0012,0,1
3,"2011-02-02 05:00:00",1,0,1,3,9.02,12.12,93,7.0015,0,3
18,"2011-02-02 06:00:00",1,0,1,3,9.02,12.12,93,7.0015,1,17
49,"2011-02-02 07:00:00",1,0,1,3,9.02,10.605,93,15.0013,1,48
155,"2011-02-02 08:00:00",1,0,1,3,9.02,10.605,93,15.0013,1,154
123,"2011-02-02 09:00:00",1,0,1,2,9.84,12.88,93,6.0032,4,119
61,"2011-02-02 10:00:00",1,0,1,2,9.02,13.635,100,0,2,59
52,"2011-02-02 11:00:00",1,0,1,2,9.84,11.365,93,12.998,5,47
64,"2011-02-02 12:00:00",1,0,1,2,9.84,11.365,93,15.0013,3,61
75,"2011-02-02 13:00:00",1,0,1,1,13.94,16.665,93,11.0014,1,74
63,"2011-02-02 14:00:00",1,0,1,1,15.58,19.695,82,26.0027,2,61
76,"2011-02-02 15:00:00",1,0,1,1,15.58,19.695,76,22.0028,10,66
103,"2011-02-02 16:00:00",1,0,1,1,14.76,16.665,71,19.9995,8,95
190,"2011-02-02 17:00:00",1,0,1,1,14.76,15.91,53,35.0008,7,183
182,"2011-02-02 18:00:00",1,0,1,1,13.94,14.395,42,36.9974,7,175
91,"2011-02-02 19:00:00",1,0,1,1,11.48,12.12,45,32.9975,3,88
75,"2011-02-02 20:00:00",1,0,1,1,9.84,9.85,48,36.9974,4,71
63,"2011-02-02 21:00:00",1,0,1,1,9.02,9.85,47,22.0028,1,62
40,"2011-02-02 22:00:00",1,0,1,1,9.02,10.605,44,16.9979,5,35
32,"2011-02-02 23:00:00",1,0,1,1,8.2,8.335,44,30.0026,3,29
12,"2011-02-03 00:00:00",1,0,1,1,8.2,8.335,40,30.0026,1,11
5,"2011-02-03 01:00:00",1,0,1,1,8.2,7.575,44,35.0008,0,5
2,"2011-02-03 02:00:00",1,0,1,1,7.38,8.335,43,16.9979,0,2
1,"2011-02-03 03:00:00",1,0,1,1,7.38,8.335,43,16.9979,0,1
2,"2011-02-03 05:00:00",1,0,1,1,6.56,6.82,50,19.9995,0,2
39,"2011-02-03 06:00:00",1,0,1,1,6.56,6.82,43,23.9994,0,39
87,"2011-02-03 07:00:00",1,0,1,1,5.74,6.06,50,22.0028,1,86
188,"2011-02-03 08:00:00",1,0,1,1,5.74,6.06,50,23.9994,4,184
133,"2011-02-03 09:00:00",1,0,1,1,6.56,6.82,47,19.9995,6,127
52,"2011-02-03 10:00:00",1,0,1,1,7.38,7.575,43,22.0028,2,50
64,"2011-02-03 11:00:00",1,0,1,1,7.38,6.82,43,30.0026,9,55
69,"2011-02-03 12:00:00",1,0,1,1,8.2,9.09,40,23.9994,2,67
51,"2011-02-03 13:00:00",1,0,1,1,8.2,8.335,40,27.9993,4,47
47,"2011-02-03 14:00:00",1,0,1,1,9.02,9.85,37,26.0027,4,43
60,"2011-02-03 15:00:00",1,0,1,1,9.02,9.85,37,22.0028,4,56
78,"2011-02-03 16:00:00",1,0,1,1,9.02,10.605,37,16.9979,5,73
175,"2011-02-03 17:00:00",1,0,1,1,8.2,9.85,40,12.998,5,170
147,"2011-02-03 18:00:00",1,0,1,1,8.2,10.605,40,11.0014,2,145
96,"2011-02-03 19:00:00",1,0,1,1,8.2,12.88,40,0,4,92
109,"2011-02-03 20:00:00",1,0,1,1,8.2,11.365,47,6.0032,1,108
54,"2011-02-03 21:00:00",1,0,1,1,7.38,10.605,55,7.0015,1,53
41,"2011-02-03 22:00:00",1,0,1,1,7.38,10.605,51,6.0032,2,39
38,"2011-02-03 23:00:00",1,0,1,1,8.2,11.365,47,7.0015,4,34
13,"2011-02-04 00:00:00",1,0,1,2,8.2,12.88,44,0,3,10
7,"2011-02-04 01:00:00",1,0,1,2,6.56,11.365,59,0,0,7
1,"2011-02-04 02:00:00",1,0,1,2,5.74,8.335,63,7.0015,0,1
1,"2011-02-04 03:00:00",1,0,1,2,5.74,8.335,63,7.0015,0,1
7,"2011-02-04 05:00:00",1,0,1,2,5.74,7.575,63,8.9981,0,7
28,"2011-02-04 06:00:00",1,0,1,2,6.56,11.365,55,0,2,26
87,"2011-02-04 07:00:00",1,0,1,1,5.74,10.605,59,0,0,87
220,"2011-02-04 08:00:00",1,0,1,1,5.74,7.575,74,8.9981,3,217
127,"2011-02-04 09:00:00",1,0,1,2,6.56,9.09,80,8.9981,3,124
51,"2011-02-04 10:00:00",1,0,1,2,8.2,10.605,51,8.9981,5,46
64,"2011-02-04 11:00:00",1,0,1,1,9.02,11.365,51,11.0014,3,61
86,"2011-02-04 12:00:00",1,0,1,2,9.84,12.12,48,11.0014,8,78
82,"2011-02-04 13:00:00",1,0,1,2,10.66,12.88,50,15.0013,9,73
91,"2011-02-04 14:00:00",1,0,1,2,11.48,13.635,45,11.0014,15,76
90,"2011-02-04 15:00:00",1,0,1,2,11.48,13.635,48,16.9979,9,81
99,"2011-02-04 16:00:00",1,0,1,2,12.3,14.395,42,15.0013,8,91
205,"2011-02-04 17:00:00",1,0,1,2,10.66,13.635,56,8.9981,10,195
155,"2011-02-04 18:00:00",1,0,1,2,9.84,12.88,60,7.0015,3,152
103,"2011-02-04 19:00:00",1,0,1,2,9.84,12.12,65,8.9981,1,102
71,"2011-02-04 20:00:00",1,0,1,2,9.84,12.12,65,11.0014,2,69
43,"2011-02-04 21:00:00",1,0,1,2,9.84,12.12,70,11.0014,2,41
46,"2011-02-04 22:00:00",1,0,1,2,9.84,12.12,65,11.0014,1,45
31,"2011-02-04 23:00:00",1,0,1,2,9.84,12.12,70,8.9981,1,30
39,"2011-02-05 00:00:00",1,0,0,2,9.84,12.12,70,11.0014,3,36
18,"2011-02-05 01:00:00",1,0,0,2,9.84,12.12,65,11.0014,1,17
17,"2011-02-05 02:00:00",1,0,0,2,9.84,12.12,75,11.0014,5,12
11,"2011-02-05 03:00:00",1,0,0,2,9.84,12.12,75,11.0014,1,10
8,"2011-02-05 04:00:00",1,0,0,3,9.02,11.365,93,8.9981,0,8
9,"2011-02-05 05:00:00",1,0,0,3,8.2,11.365,100,6.0032,0,9
4,"2011-02-05 06:00:00",1,0,0,3,8.2,12.88,100,0,0,4
4,"2011-02-05 07:00:00",1,0,0,3,9.02,12.88,93,6.0032,0,4
10,"2011-02-05 08:00:00",1,0,0,3,8.2,11.365,100,6.0032,0,10
20,"2011-02-05 09:00:00",1,0,0,3,8.2,11.365,100,6.0032,3,17
34,"2011-02-05 10:00:00",1,0,0,3,8.2,10.605,100,8.9981,3,31
47,"2011-02-05 11:00:00",1,0,0,3,9.02,11.365,100,8.9981,1,46
52,"2011-02-05 12:00:00",1,0,0,3,9.02,11.365,100,11.0014,10,42
72,"2011-02-05 13:00:00",1,0,0,3,9.02,11.365,100,11.0014,10,62
55,"2011-02-05 14:00:00",1,0,0,3,9.02,13.635,100,0,5,50
60,"2011-02-05 15:00:00",1,0,0,3,9.02,13.635,100,0,11,49
71,"2011-02-05 16:00:00",1,0,0,3,9.02,11.365,100,8.9981,8,63
78,"2011-02-05 17:00:00",1,0,0,2,9.84,10.605,100,19.0012,14,64
83,"2011-02-05 18:00:00",1,0,0,2,11.48,12.12,93,30.0026,2,81
84,"2011-02-05 19:00:00",1,0,0,2,11.48,12.12,93,30.0026,6,78
69,"2011-02-05 20:00:00",1,0,0,1,12.3,14.395,87,16.9979,5,64
56,"2011-02-05 21:00:00",1,0,0,1,10.66,12.88,100,12.998,3,53
45,"2011-02-05 22:00:00",1,0,0,1,10.66,13.635,93,8.9981,2,43
59,"2011-02-05 23:00:00",1,0,0,1,10.66,12.88,93,15.0013,7,52
39,"2011-02-06 00:00:00",1,0,0,1,10.66,12.88,70,12.998,2,37
44,"2011-02-06 01:00:00",1,0,0,1,10.66,11.365,65,27.9993,4,40
20,"2011-02-06 02:00:00",1,0,0,1,10.66,11.365,60,22.0028,0,20
13,"2011-02-06 03:00:00",1,0,0,1,10.66,14.395,60,6.0032,3,10
2,"2011-02-06 04:00:00",1,0,0,1,10.66,11.365,60,23.9994,0,2
1,"2011-02-06 05:00:00",1,0,0,1,10.66,12.88,60,15.0013,0,1
1,"2011-02-06 06:00:00",1,0,0,1,10.66,12.88,60,15.0013,0,1
8,"2011-02-06 07:00:00",1,0,0,1,9.84,12.12,65,11.0014,0,8
23,"2011-02-06 08:00:00",1,0,0,1,9.84,12.88,65,7.0015,2,21
45,"2011-02-06 09:00:00",1,0,0,1,11.48,14.395,56,7.0015,7,38
89,"2011-02-06 10:00:00",1,0,0,1,12.3,14.395,52,16.9979,15,74
117,"2011-02-06 11:00:00",1,0,0,1,13.12,15.15,49,16.9979,28,89
174,"2011-02-06 12:00:00",1,0,0,1,13.94,16.665,46,0,48,126
182,"2011-02-06 13:00:00",1,0,0,1,13.94,18.18,46,0,47,135
161,"2011-02-06 14:00:00",1,0,0,1,13.94,17.425,46,6.0032,47,114
182,"2011-02-06 15:00:00",1,0,0,1,13.94,17.425,46,6.0032,52,130
157,"2011-02-06 16:00:00",1,0,0,1,13.94,17.425,49,7.0015,42,115
121,"2011-02-06 17:00:00",1,0,0,1,13.94,18.18,46,0,24,97
78,"2011-02-06 18:00:00",1,0,0,1,12.3,15.15,56,11.0014,13,65
21,"2011-02-06 19:00:00",1,0,0,1,11.48,14.395,61,8.9981,1,20
26,"2011-02-06 20:00:00",1,0,0,1,11.48,14.395,61,7.0015,5,21
27,"2011-02-06 21:00:00",1,0,0,1,10.66,15.15,60,0,5,22
62,"2011-02-06 22:00:00",1,0,0,1,10.66,15.15,60,0,5,57
30,"2011-02-06 23:00:00",1,0,0,1,9.84,14.395,65,0,4,26
15,"2011-02-07 00:00:00",1,0,1,1,9.84,14.395,65,0,1,14
5,"2011-02-07 01:00:00",1,0,1,1,9.02,13.635,75,0,1,4
3,"2011-02-07 02:00:00",1,0,1,1,8.2,12.88,80,0,0,3
1,"2011-02-07 03:00:00",1,0,1,1,8.2,12.88,86,0,0,1
2,"2011-02-07 04:00:00",1,0,1,1,8.2,12.88,86,0,1,1
10,"2011-02-07 05:00:00",1,0,1,1,8.2,12.88,86,0,1,9
30,"2011-02-07 06:00:00",1,0,1,1,7.38,12.12,93,0,1,29
95,"2011-02-07 07:00:00",1,0,1,1,7.38,12.12,86,0,6,89
230,"2011-02-07 08:00:00",1,0,1,2,6.56,11.365,100,0,7,223
118,"2011-02-07 09:00:00",1,0,1,1,9.02,13.635,80,0,3,115
55,"2011-02-07 10:00:00",1,0,1,1,9.84,12.88,75,7.0015,6,49
47,"2011-02-07 11:00:00",1,0,1,1,12.3,15.91,65,6.0032,11,36
66,"2011-02-07 12:00:00",1,0,1,2,13.12,17.425,62,0,7,59
64,"2011-02-07 13:00:00",1,0,1,2,14.76,18.18,57,6.0032,10,54
60,"2011-02-07 14:00:00",1,0,1,2,14.76,18.18,57,6.0032,8,52
50,"2011-02-07 15:00:00",1,0,1,2,15.58,19.695,54,6.0032,4,46
114,"2011-02-07 16:00:00",1,0,1,2,14.76,17.425,57,8.9981,16,98
216,"2011-02-07 17:00:00",1,0,1,2,13.12,15.91,70,11.0014,9,207
175,"2011-02-07 18:00:00",1,0,1,2,13.94,16.665,66,8.9981,5,170
128,"2011-02-07 19:00:00",1,0,1,2,13.12,17.425,70,0,5,123
88,"2011-02-07 20:00:00",1,0,1,2,13.12,16.665,70,7.0015,6,82
78,"2011-02-07 21:00:00",1,0,1,1,13.12,17.425,70,0,3,75
37,"2011-02-07 22:00:00",1,0,1,1,11.48,15.15,81,6.0032,3,34
25,"2011-02-07 23:00:00",1,0,1,2,12.3,16.665,81,0,6,19
10,"2011-02-08 00:00:00",1,0,1,2,11.48,15.91,87,0,4,6
4,"2011-02-08 01:00:00",1,0,1,2,11.48,15.91,87,0,0,4
2,"2011-02-08 02:00:00",1,0,1,2,10.66,13.635,93,7.0015,1,1
1,"2011-02-08 03:00:00",1,0,1,3,11.48,13.635,93,11.0014,0,1
3,"2011-02-08 04:00:00",1,0,1,1,10.66,12.88,93,11.0014,0,3
2,"2011-02-08 05:00:00",1,0,1,1,10.66,11.365,81,22.0028,0,2
39,"2011-02-08 06:00:00",1,0,1,1,10.66,11.365,70,22.0028,0,39
100,"2011-02-08 07:00:00",1,0,1,1,9.84,9.85,65,27.9993,3,97
243,"2011-02-08 08:00:00",1,0,1,1,9.84,9.85,56,32.9975,7,236
135,"2011-02-08 09:00:00",1,0,1,1,9.84,9.85,52,32.9975,7,128
48,"2011-02-08 10:00:00",1,0,1,1,9.02,9.09,47,36.9974,4,44
50,"2011-02-08 11:00:00",1,0,1,1,9.02,9.09,47,31.0009,1,49
65,"2011-02-08 12:00:00",1,0,1,1,9.84,9.85,38,32.9975,2,63
50,"2011-02-08 13:00:00",1,0,1,2,9.84,9.85,32,30.0026,2,48
64,"2011-02-08 14:00:00",1,0,1,1,9.02,9.85,37,27.9993,3,61
51,"2011-02-08 15:00:00",1,0,1,1,9.02,9.85,35,26.0027,6,45
83,"2011-02-08 16:00:00",1,0,1,1,9.02,9.09,35,35.0008,4,79
176,"2011-02-08 17:00:00",1,0,1,1,9.02,9.09,32,39.0007,4,172
152,"2011-02-08 18:00:00",1,0,1,1,8.2,9.09,32,26.0027,1,151
101,"2011-02-08 19:00:00",1,0,1,1,6.56,6.06,40,31.0009,1,100
56,"2011-02-08 20:00:00",1,0,1,1,6.56,6.82,40,22.0028,3,53
54,"2011-02-08 21:00:00",1,0,1,1,5.74,5.305,33,31.0009,8,46
29,"2011-02-08 22:00:00",1,0,1,1,4.92,5.305,33,23.9994,0,29
12,"2011-02-08 23:00:00",1,0,1,1,4.92,5.305,33,22.0028,3,9
17,"2011-02-09 00:00:00",1,0,1,1,4.1,3.79,36,23.9994,0,17
7,"2011-02-09 01:00:00",1,0,1,1,4.1,5.305,36,15.0013,0,7
3,"2011-02-09 02:00:00",1,0,1,1,3.28,3.79,38,19.0012,1,2
2,"2011-02-09 03:00:00",1,0,1,1,2.46,3.79,45,8.9981,0,2
7,"2011-02-09 05:00:00",1,0,1,1,2.46,5.305,45,7.0015,0,7
43,"2011-02-09 06:00:00",1,0,1,1,2.46,7.575,45,0,0,43
99,"2011-02-09 07:00:00",1,0,1,1,2.46,5.305,49,7.0015,4,95
199,"2011-02-09 08:00:00",1,0,1,1,4.1,6.82,42,0,1,198
123,"2011-02-09 09:00:00",1,0,1,1,4.92,6.82,39,11.0014,4,119
59,"2011-02-09 10:00:00",1,0,1,1,5.74,9.09,36,0,8,51
41,"2011-02-09 11:00:00",1,0,1,2,5.74,7.575,43,11.0014,1,40
61,"2011-02-09 12:00:00",1,0,1,2,7.38,9.09,40,15.0013,4,57
69,"2011-02-09 13:00:00",1,0,1,1,7.38,8.335,40,16.9979,2,67
58,"2011-02-09 14:00:00",1,0,1,1,8.2,9.09,34,19.9995,2,56
64,"2011-02-09 15:00:00",1,0,1,2,8.2,9.09,34,19.0012,3,61
79,"2011-02-09 16:00:00",1,0,1,2,8.2,9.85,37,16.9979,7,72
166,"2011-02-09 17:00:00",1,0,1,2,8.2,9.85,34,16.9979,9,157
170,"2011-02-09 18:00:00",1,0,1,2,7.38,8.335,47,19.9995,2,168
88,"2011-02-09 19:00:00",1,0,1,3,5.74,6.06,86,16.9979,1,87
84,"2011-02-09 20:00:00",1,0,1,3,5.74,7.575,86,11.0014,0,84
83,"2011-02-09 21:00:00",1,0,1,2,5.74,7.575,86,11.0014,0,83
46,"2011-02-09 22:00:00",1,0,1,3,6.56,8.335,80,11.0014,4,42
37,"2011-02-09 23:00:00",1,0,1,3,6.56,7.575,80,12.998,0,37
16,"2011-02-10 00:00:00",1,0,1,3,5.74,6.82,86,12.998,0,16
7,"2011-02-10 01:00:00",1,0,1,3,5.74,7.575,80,8.9981,0,7
3,"2011-02-10 02:00:00",1,0,1,3,5.74,7.575,80,8.9981,0,3
1,"2011-02-10 04:00:00",1,0,1,2,5.74,6.82,59,15.0013,0,1
6,"2011-02-10 05:00:00",1,0,1,2,4.92,6.06,50,15.0013,0,6
26,"2011-02-10 06:00:00",1,0,1,2,4.92,6.06,54,19.0012,0,26
99,"2011-02-10 07:00:00",1,0,1,1,4.1,3.79,50,27.9993,0,99
178,"2011-02-10 08:00:00",1,0,1,1,4.1,3.79,49,22.0028,5,173
122,"2011-02-10 09:00:00",1,0,1,1,4.92,5.305,42,23.9994,1,121
35,"2011-02-10 10:00:00",1,0,1,1,4.92,5.305,42,19.9995,1,34
45,"2011-02-10 11:00:00",1,0,1,1,5.74,6.06,39,23.9994,1,44
